0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000500	0.00000000	0.00000500	0.00000000	0.00000000	0.00000500	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000500	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500
0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500
0.00000000	0.00000000	0.00000500	0.00000500	0.00000500	0.00000500	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000500	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000500	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000500	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000500	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000500	0.00000500	0.00000500	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000500	0.00000000	0.00000500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
